83,2014-09-18,130,false
83,2014-09-23,-65,false
84,2014-09-18,151,false
84,2014-09-23,-75,false
85,2014-09-18,104,false
85,2014-09-23,-52,false
86,2014-09-18,94,false
86,2014-09-23,-47,false
87,2014-09-18,115,false
87,2014-09-23,-57,false
88,2014-09-18,210,false
88,2014-09-23,-105,false
89,2014-09-18,177,false
89,2014-09-23,-88,false
90,2014-09-18,95,false
90,2014-09-23,-47,false
91,2014-09-18,165,false
91,2014-09-23,-82,false
92,2014-09-18,92,false
92,2014-09-23,-46,false
93,2014-09-18,152,false
93,2014-09-23,-76,false
94,2014-09-18,137,false
94,2014-09-23,-68,false
95,2014-09-18,166,false
95,2014-09-23,-83,false
96,2014-09-18,172,false
96,2014-09-23,-86,false
97,2014-09-18,172,false
97,2014-09-23,-86,false
98,2014-09-18,211,false
98,2014-09-23,-105,false
99,2014-09-18,102,false
99,2014-09-23,-51,false
100,2014-09-18,226,false
100,2014-09-23,-113,false
101,2014-09-18,245,false
101,2014-09-23,-122,false
102,2014-09-18,192,false
102,2014-09-23,-96,false
103,2014-09-18,175,false
103,2014-09-23,-87,false
104,2014-09-18,202,false
104,2014-09-23,-101,false
105,2014-09-18,133,false
105,2014-09-23,-66,false
106,2014-09-18,248,false
106,2014-09-23,-124,false
107,2014-09-18,112,false
107,2014-09-23,-56,false
108,2014-09-18,253,false
108,2014-09-23,-126,false
109,2014-09-18,231,false
109,2014-09-23,-115,false
110,2014-09-18,185,false
110,2014-09-23,-92,false
111,2014-09-18,138,false
111,2014-09-23,-69,false
112,2014-09-18,196,false
112,2014-09-23,-98,false
113,2014-09-18,253,false
113,2014-09-23,-126,false
114,2014-09-18,237,false
114,2014-09-23,-118,false
115,2014-09-18,229,false
115,2014-09-23,-114,false
116,2014-09-18,249,false
116,2014-09-23,-124,false
117,2014-09-18,173,false
117,2014-09-23,-86,false
118,2014-09-18,233,false
118,2014-09-23,-116,false
119,2014-09-18,221,false
119,2014-09-23,-110,false
120,2014-09-18,224,false
120,2014-09-23,-112,false
121,2014-09-18,151,false
121,2014-09-23,-75,false
122,2014-09-18,224,false
122,2014-09-23,-112,false
123,2014-09-18,198,false
123,2014-09-23,-99,false
124,2014-09-18,136,false
124,2014-09-23,-68,false
125,2014-09-18,254,false
125,2014-09-23,-127,false
126,2014-09-18,268,false
126,2014-09-23,-134,false
127,2014-09-18,253,false
127,2014-09-23,-126,false
128,2014-09-18,182,false
128,2014-09-23,-91,false
129,2014-09-18,213,false
129,2014-09-23,-106,false
130,2014-09-18,208,false
130,2014-09-23,-104,false
131,2014-09-18,139,false
131,2014-09-23,-69,false
132,2014-09-18,249,false
132,2014-09-23,-124,false
133,2014-09-18,230,false
133,2014-09-23,-115,false
134,2014-09-18,252,false
134,2014-09-23,-126,false
135,2014-09-18,164,false
135,2014-09-23,-82,false
136,2014-09-18,266,false
136,2014-09-23,-133,false
137,2014-09-18,278,false
137,2014-09-23,-139,false
138,2014-09-18,271,false
138,2014-09-23,-135,false
139,2014-09-18,275,false
139,2014-09-23,-137,false
140,2014-09-18,215,false
140,2014-09-23,-107,false
141,2014-09-18,236,false
141,2014-09-23,-118,false
142,2014-09-18,289,false
142,2014-09-23,-144,false
143,2014-09-18,230,false
143,2014-09-23,-115,false
144,2014-09-18,268,false
144,2014-09-23,-134,false
145,2014-09-18,246,false
145,2014-09-23,-123,false
146,2014-09-18,227,false
146,2014-09-23,-113,false
147,2014-09-18,247,false
147,2014-09-23,-123,false
148,2014-09-18,201,false
148,2014-09-23,-100,false
149,2014-09-18,216,false
149,2014-09-23,-108,false
150,2014-09-18,200,false
150,2014-09-23,-100,false
151,2014-09-18,187,false
151,2014-09-23,-93,false
152,2014-09-18,210,false
152,2014-09-23,-105,false
153,2014-09-18,299,false
153,2014-09-23,-149,false
154,2014-09-18,268,false
154,2014-09-23,-134,false
155,2014-09-18,248,false
155,2014-09-23,-124,false
156,2014-09-18,270,false
156,2014-09-23,-135,false
157,2014-09-18,180,false
157,2014-09-23,-90,false
158,2014-09-18,284,false
158,2014-09-23,-142,false
159,2014-09-18,268,false
159,2014-09-23,-134,false
160,2014-09-18,224,false
160,2014-09-23,-112,false
161,2014-09-18,265,false
161,2014-09-23,-132,false
162,2014-09-18,211,false
162,2014-09-23,-105,false
163,2014-09-18,234,false
163,2014-09-23,-117,false
164,2014-09-18,226,false
164,2014-09-23,-113,false
165,2014-09-18,285,false
165,2014-09-23,-142,false
166,2014-09-18,203,false
166,2014-09-23,-101,false
167,2014-09-18,274,false
167,2014-09-23,-137,false
168,2014-09-18,240,false
168,2014-09-23,-120,false
169,2014-09-18,174,false
169,2014-09-23,-87,false
170,2014-09-18,213,false
170,2014-09-23,-106,false
171,2014-09-18,182,false
171,2014-09-23,-91,false
172,2014-09-18,243,false
172,2014-09-23,-121,false
173,2014-09-18,230,false
173,2014-09-23,-115,false
174,2014-09-18,181,false
174,2014-09-23,-90,false
175,2014-09-18,243,false
175,2014-09-23,-121,false
176,2014-09-18,244,false
176,2014-09-23,-122,false
177,2014-09-18,183,false
177,2014-09-23,-91,false
178,2014-09-18,233,false
178,2014-09-23,-116,false
179,2014-09-18,256,false
179,2014-09-23,-128,false
180,2014-09-18,212,false
180,2014-09-23,-106,false
181,2014-09-18,191,false
181,2014-09-23,-95,false
182,2014-09-18,320,false
182,2014-09-23,-160,false
183,2014-09-18,332,false
183,2014-09-23,-166,false
184,2014-09-18,240,false
184,2014-09-23,-120,false
185,2014-09-18,213,false
185,2014-09-23,-106,false
186,2014-09-18,194,false
186,2014-09-23,-97,false
187,2014-09-18,195,false
187,2014-09-23,-97,false
188,2014-09-18,253,false
188,2014-09-23,-126,false
189,2014-09-18,202,false
189,2014-09-23,-101,false
190,2014-09-18,260,false
190,2014-09-23,-130,false
191,2014-09-18,242,false
191,2014-09-23,-121,false
192,2014-09-18,328,false
192,2014-09-23,-164,false
193,2014-09-18,335,false
193,2014-09-23,-167,false
194,2014-09-18,311,false
194,2014-09-23,-155,false
195,2014-09-18,337,false
195,2014-09-23,-168,false
196,2014-09-18,202,false
196,2014-09-23,-101,false
197,2014-09-18,233,false
197,2014-09-23,-116,false
198,2014-09-18,340,false
198,2014-09-23,-170,false
199,2014-09-18,274,false
199,2014-09-23,-137,false
200,2014-09-18,299,false
200,2014-09-23,-149,false
201,2014-09-18,209,false
201,2014-09-23,-104,false
202,2014-09-18,350,false
202,2014-09-23,-175,false
203,2014-09-18,229,false
203,2014-09-23,-114,false
204,2014-09-18,338,false
204,2014-09-23,-169,false
205,2014-09-18,256,false
205,2014-09-23,-128,false
206,2014-09-18,344,false
206,2014-09-23,-172,false
207,2014-09-18,219,false
207,2014-09-23,-109,false
208,2014-09-18,244,false
208,2014-09-23,-122,false
209,2014-09-18,240,false
209,2014-09-23,-120,false
210,2014-09-18,238,false
210,2014-09-23,-119,false
211,2014-09-18,230,false
211,2014-09-23,-115,false
212,2014-09-18,316,false
212,2014-09-23,-158,false
213,2014-09-18,328,false
213,2014-09-23,-164,false
214,2014-09-18,336,false
214,2014-09-23,-168,false
215,2014-09-18,287,false
215,2014-09-23,-143,false
216,2014-09-18,331,false
216,2014-09-23,-165,false
217,2014-09-18,238,false
217,2014-09-23,-119,false
218,2014-09-18,286,false
218,2014-09-23,-143,false
219,2014-09-18,342,false
219,2014-09-23,-171,false
220,2014-09-18,292,false
220,2014-09-23,-146,false
221,2014-09-18,237,false
221,2014-09-23,-118,false
222,2014-09-18,282,false
222,2014-09-23,-141,false
223,2014-09-18,330,false
223,2014-09-23,-165,false
224,2014-09-18,334,false
224,2014-09-23,-167,false
225,2014-09-18,364,false
225,2014-09-23,-182,false
226,2014-09-18,249,false
226,2014-09-23,-124,false
227,2014-09-18,330,false
227,2014-09-23,-165,false
228,2014-09-18,257,false
228,2014-09-23,-128,false
229,2014-09-18,319,false
229,2014-09-23,-159,false
230,2014-09-18,376,false
230,2014-09-23,-188,false
231,2014-09-18,341,false
231,2014-09-23,-170,false
232,2014-09-18,381,false
232,2014-09-23,-190,false
233,2014-09-18,260,false
233,2014-09-23,-130,false
234,2014-09-18,338,false
234,2014-09-23,-169,false
235,2014-09-18,369,false
235,2014-09-23,-184,false
236,2014-09-18,385,false
236,2014-09-23,-192,false
237,2014-09-18,237,false
237,2014-09-23,-118,false
238,2014-09-18,317,false
238,2014-09-23,-158,false
239,2014-09-18,378,false
239,2014-09-23,-189,false
240,2014-09-18,327,false
240,2014-09-23,-163,false
241,2014-09-18,303,false
241,2014-09-23,-151,false
242,2014-09-18,351,false
242,2014-09-23,-175,false
243,2014-09-18,257,false
243,2014-09-23,-128,false
244,2014-09-18,336,false
244,2014-09-23,-168,false
245,2014-09-18,309,false
245,2014-09-23,-154,false
246,2014-09-18,346,false
246,2014-09-23,-173,false
247,2014-09-18,390,false
247,2014-09-23,-195,false
248,2014-09-18,285,false
248,2014-09-23,-142,false
249,2014-09-18,304,false
249,2014-09-23,-152,false
250,2014-09-18,396,false
250,2014-09-23,-198,false
251,2014-09-18,279,false
251,2014-09-23,-139,false
252,2014-09-18,398,false
252,2014-09-23,-199,false
253,2014-09-18,262,false
253,2014-09-23,-131,false
254,2014-09-18,296,false
254,2014-09-23,-148,false
255,2014-09-18,370,false
255,2014-09-23,-185,false
256,2014-09-18,351,false
256,2014-09-23,-175,false
257,2014-09-18,370,false
257,2014-09-23,-185,false
258,2014-09-18,355,false
258,2014-09-23,-177,false
259,2014-09-18,301,false
259,2014-09-23,-150,false
260,2014-09-18,352,false
260,2014-09-23,-176,false
261,2014-09-18,274,false
261,2014-09-23,-137,false
262,2014-09-18,382,false
262,2014-09-23,-191,false
263,2014-09-18,373,false
263,2014-09-23,-186,false
264,2014-09-18,381,false
264,2014-09-23,-190,false
265,2014-09-18,277,false
265,2014-09-23,-138,false
266,2014-09-18,331,false
266,2014-09-23,-165,false
267,2014-09-18,304,false
267,2014-09-23,-152,false
268,2014-09-18,312,false
268,2014-09-23,-156,false
269,2014-09-18,400,false
269,2014-09-23,-200,false
270,2014-09-18,410,false
270,2014-09-23,-205,false
271,2014-09-18,319,false
271,2014-09-23,-159,false
272,2014-09-18,339,false
272,2014-09-23,-169,false
273,2014-09-18,380,false
273,2014-09-23,-190,false
274,2014-09-18,285,false
274,2014-09-23,-142,false
275,2014-09-18,335,false
275,2014-09-23,-167,false
276,2014-09-18,311,false
276,2014-09-23,-155,false
277,2014-09-18,418,false
277,2014-09-23,-209,false
278,2014-09-18,390,false
278,2014-09-23,-195,false
279,2014-09-18,358,false
279,2014-09-23,-179,false
280,2014-09-18,320,false
280,2014-09-23,-160,false
281,2014-09-18,307,false
281,2014-09-23,-153,false
282,2014-09-18,404,false
282,2014-09-23,-202,false
283,2014-09-18,427,false
283,2014-09-23,-213,false
284,2014-09-18,400,false
284,2014-09-23,-200,false
285,2014-09-18,289,false
285,2014-09-23,-144,false
286,2014-09-18,298,false
286,2014-09-23,-149,false
287,2014-09-18,391,false
287,2014-09-23,-195,false
288,2014-09-18,379,false
288,2014-09-23,-189,false
289,2014-09-18,391,false
289,2014-09-23,-195,false
290,2014-09-18,330,false
290,2014-09-23,-165,false
291,2014-09-18,414,false
291,2014-09-23,-207,false
292,2014-09-18,383,false
292,2014-09-23,-191,false
293,2014-09-18,314,false
293,2014-09-23,-157,false
294,2014-09-18,428,false
294,2014-09-23,-214,false
295,2014-09-18,296,false
295,2014-09-23,-148,false
296,2014-09-18,397,false
296,2014-09-23,-198,false
297,2014-09-18,305,false
297,2014-09-23,-152,false
298,2014-09-18,309,false
298,2014-09-23,-154,false
299,2014-09-18,394,false
299,2014-09-23,-197,false
300,2014-09-18,350,false
300,2014-09-23,-175,false
301,2014-09-18,417,false
301,2014-09-23,-208,false
302,2014-09-18,348,false
302,2014-09-23,-174,false
303,2014-09-18,314,false
303,2014-09-23,-157,false
304,2014-09-18,450,false
304,2014-09-23,-225,false
305,2014-09-18,369,false
305,2014-09-23,-184,false
306,2014-09-18,419,false
306,2014-09-23,-209,false
307,2014-09-18,435,false
307,2014-09-23,-217,false
308,2014-09-18,400,false
308,2014-09-23,-200,false
309,2014-09-18,440,false
309,2014-09-23,-220,false
310,2014-09-18,433,false
310,2014-09-23,-216,false
311,2014-09-18,327,false
311,2014-09-23,-163,false
312,2014-09-18,368,false
312,2014-09-23,-184,false
313,2014-09-18,426,false
313,2014-09-23,-213,false
314,2014-09-18,395,false
314,2014-09-23,-197,false
315,2014-09-18,318,false
315,2014-09-23,-159,false
316,2014-09-18,365,false
316,2014-09-23,-182,false
317,2014-09-18,351,false
317,2014-09-23,-175,false
318,2014-09-18,384,false
318,2014-09-23,-192,false
319,2014-09-18,397,false
319,2014-09-23,-198,false
320,2014-09-18,348,false
320,2014-09-23,-174,false
321,2014-09-18,374,false
321,2014-09-23,-187,false
322,2014-09-18,423,false
322,2014-09-23,-211,false
323,2014-09-18,432,false
323,2014-09-23,-216,false
324,2014-09-18,344,false
324,2014-09-23,-172,false
325,2014-09-18,345,false
325,2014-09-23,-172,false
326,2014-09-18,364,false
326,2014-09-23,-182,false
327,2014-09-18,379,false
327,2014-09-23,-189,false
328,2014-09-18,411,false
328,2014-09-23,-205,false
329,2014-09-18,355,false
329,2014-09-23,-177,false
330,2014-09-18,439,false
330,2014-09-23,-219,false
331,2014-09-18,350,false
331,2014-09-23,-175,false
332,2014-09-18,355,false
332,2014-09-23,-177,false
333,2014-09-18,384,false
333,2014-09-23,-192,false
334,2014-09-18,424,false
334,2014-09-23,-212,false
335,2014-09-18,473,false
335,2014-09-23,-236,false
336,2014-09-18,468,false
336,2014-09-23,-234,false
337,2014-09-18,338,false
337,2014-09-23,-169,false
338,2014-09-18,360,false
338,2014-09-23,-180,false
339,2014-09-18,356,false
339,2014-09-23,-178,false
340,2014-09-18,434,false
340,2014-09-23,-217,false
341,2014-09-18,392,false
341,2014-09-23,-196,false
342,2014-09-18,440,false
342,2014-09-23,-220,false
343,2014-09-18,386,false
343,2014-09-23,-193,false
344,2014-09-18,367,false
344,2014-09-23,-183,false
345,2014-09-18,472,false
345,2014-09-23,-236,false
346,2014-09-18,436,false
346,2014-09-23,-218,false
347,2014-09-18,347,false
347,2014-09-23,-173,false
348,2014-09-18,486,false
348,2014-09-23,-243,false
349,2014-09-18,357,false
349,2014-09-23,-178,false
350,2014-09-18,496,false
350,2014-09-23,-248,false
351,2014-09-18,391,false
351,2014-09-23,-195,false
352,2014-09-18,466,false
352,2014-09-23,-233,false
353,2014-09-18,360,false
353,2014-09-23,-180,false
354,2014-09-18,383,false
354,2014-09-23,-191,false
355,2014-09-18,503,false
355,2014-09-23,-251,false
356,2014-09-18,430,false
356,2014-09-23,-215,false
357,2014-09-18,503,false
357,2014-09-23,-251,false
358,2014-09-18,437,false
358,2014-09-23,-218,false
359,2014-09-18,372,false
359,2014-09-23,-186,false
360,2014-09-18,434,false
360,2014-09-23,-217,false
361,2014-09-18,477,false
361,2014-09-23,-238,false
362,2014-09-18,490,false
362,2014-09-23,-245,false
363,2014-09-18,480,false
363,2014-09-23,-240,false
364,2014-09-18,447,false
364,2014-09-23,-223,false
365,2014-09-18,471,false
365,2014-09-23,-235,false
366,2014-09-18,448,false
366,2014-09-23,-224,false
367,2014-09-18,457,false
367,2014-09-23,-228,false
368,2014-09-18,419,false
368,2014-09-23,-209,false
369,2014-09-18,496,false
369,2014-09-23,-248,false
370,2014-09-18,430,false
370,2014-09-23,-215,false
371,2014-09-18,444,false
371,2014-09-23,-222,false
372,2014-09-18,399,false
372,2014-09-23,-199,false
373,2014-09-18,425,false
373,2014-09-23,-212,false
374,2014-09-18,392,false
374,2014-09-23,-196,false
375,2014-09-18,436,false
375,2014-09-23,-218,false
376,2014-09-18,438,false
376,2014-09-23,-219,false
377,2014-09-18,479,false
377,2014-09-23,-239,false
378,2014-09-18,420,false
378,2014-09-23,-210,false
379,2014-09-18,472,false
379,2014-09-23,-236,false
380,2014-09-18,459,false
380,2014-09-23,-229,false
381,2014-09-18,417,false
381,2014-09-23,-208,false
382,2014-09-18,512,false
382,2014-09-23,-256,false
383,2014-09-18,491,false
383,2014-09-23,-245,false
384,2014-09-18,387,false
384,2014-09-23,-193,false
385,2014-09-18,501,false
385,2014-09-23,-250,false
386,2014-09-18,468,false
386,2014-09-23,-234,false
387,2014-09-18,408,false
387,2014-09-23,-204,false
388,2014-09-18,452,false
388,2014-09-23,-226,false
389,2014-09-18,465,false
389,2014-09-23,-232,false
390,2014-09-18,478,false
390,2014-09-23,-239,false
391,2014-09-18,391,false
391,2014-09-23,-195,false
392,2014-09-18,524,false
392,2014-09-23,-262,false
393,2014-09-18,395,false
393,2014-09-23,-197,false
394,2014-09-18,442,false
394,2014-09-23,-221,false
395,2014-09-18,475,false
395,2014-09-23,-237,false
396,2014-09-18,454,false
396,2014-09-23,-227,false
397,2014-09-18,465,false
397,2014-09-23,-232,false
398,2014-09-18,479,false
398,2014-09-23,-239,false
399,2014-09-18,509,false
399,2014-09-23,-254,false
400,2014-09-18,407,false
400,2014-09-23,-203,false
401,2014-09-18,495,false
401,2014-09-23,-247,false
402,2014-09-18,531,false
402,2014-09-23,-265,false
403,2014-09-18,492,false
403,2014-09-23,-246,false
404,2014-09-18,434,false
404,2014-09-23,-217,false
405,2014-09-18,477,false
405,2014-09-23,-238,false
406,2014-09-18,502,false
406,2014-09-23,-251,false
407,2014-09-18,518,false
407,2014-09-23,-259,false
408,2014-09-18,526,false
408,2014-09-23,-263,false
409,2014-09-18,529,false
409,2014-09-23,-264,false
410,2014-09-18,461,false
410,2014-09-23,-230,false
411,2014-09-18,441,false
411,2014-09-23,-220,false
412,2014-09-18,525,false
412,2014-09-23,-262,false
413,2014-09-18,482,false
413,2014-09-23,-241,false
414,2014-09-18,546,false
414,2014-09-23,-273,false
415,2014-09-18,562,false
415,2014-09-23,-281,false
416,2014-09-18,437,false
416,2014-09-23,-218,false
417,2014-09-18,537,false
417,2014-09-23,-268,false
418,2014-09-18,536,false
418,2014-09-23,-268,false
419,2014-09-18,541,false
419,2014-09-23,-270,false
420,2014-09-18,516,false
420,2014-09-23,-258,false
421,2014-09-18,517,false
421,2014-09-23,-258,false
422,2014-09-18,474,false
422,2014-09-23,-237,false
423,2014-09-18,568,false
423,2014-09-23,-284,false
424,2014-09-18,510,false
424,2014-09-23,-255,false
425,2014-09-18,467,false
425,2014-09-23,-233,false
426,2014-09-18,547,false
426,2014-09-23,-273,false
427,2014-09-18,490,false
427,2014-09-23,-245,false
428,2014-09-18,470,false
428,2014-09-23,-235,false
429,2014-09-18,569,false
429,2014-09-23,-284,false
430,2014-09-18,504,false
430,2014-09-23,-252,false
431,2014-09-18,561,false
431,2014-09-23,-280,false
432,2014-09-18,460,false
432,2014-09-23,-230,false
433,2014-09-18,561,false
433,2014-09-23,-280,false
434,2014-09-18,471,false
434,2014-09-23,-235,false
435,2014-09-18,466,false
435,2014-09-23,-233,false
436,2014-09-18,584,false
436,2014-09-23,-292,false
437,2014-09-18,556,false
437,2014-09-23,-278,false
438,2014-09-18,460,false
438,2014-09-23,-230,false
439,2014-09-18,549,false
439,2014-09-23,-274,false
440,2014-09-18,443,false
440,2014-09-23,-221,false
441,2014-09-18,577,false
441,2014-09-23,-288,false
442,2014-09-18,448,false
442,2014-09-23,-224,false
443,2014-09-18,500,false
443,2014-09-23,-250,false
444,2014-09-18,565,false
444,2014-09-23,-282,false
445,2014-09-18,484,false
445,2014-09-23,-242,false
446,2014-09-18,588,false
446,2014-09-23,-294,false
447,2014-09-18,568,false
447,2014-09-23,-284,false
448,2014-09-18,551,false
448,2014-09-23,-275,false
449,2014-09-18,506,false
449,2014-09-23,-253,false
450,2014-09-18,577,false
450,2014-09-23,-288,false
451,2014-09-18,475,false
451,2014-09-23,-237,false
452,2014-09-18,586,false
452,2014-09-23,-293,false
453,2014-09-18,563,false
453,2014-09-23,-281,false
454,2014-09-18,528,false
454,2014-09-23,-264,false
455,2014-09-18,594,false
455,2014-09-23,-297,false
456,2014-09-18,459,false
456,2014-09-23,-229,false
457,2014-09-18,570,false
457,2014-09-23,-285,false
458,2014-09-18,519,false
458,2014-09-23,-259,false
459,2014-09-18,529,false
459,2014-09-23,-264,false
460,2014-09-18,460,false
460,2014-09-23,-230,false
461,2014-09-18,548,false
461,2014-09-23,-274,false
462,2014-09-18,489,false
462,2014-09-23,-244,false
463,2014-09-18,503,false
463,2014-09-23,-251,false
464,2014-09-18,583,false
464,2014-09-23,-291,false
465,2014-09-18,551,false
465,2014-09-23,-275,false
466,2014-09-18,558,false
466,2014-09-23,-279,false
467,2014-09-18,511,false
467,2014-09-23,-255,false
468,2014-09-18,494,false
468,2014-09-23,-247,false
469,2014-09-18,502,false
469,2014-09-23,-251,false
470,2014-09-18,535,false
470,2014-09-23,-267,false
471,2014-09-18,601,false
471,2014-09-23,-300,false
472,2014-09-18,587,false
472,2014-09-23,-293,false
473,2014-09-18,589,false
473,2014-09-23,-294,false
474,2014-09-18,518,false
474,2014-09-23,-259,false
475,2014-09-18,528,false
475,2014-09-23,-264,false
476,2014-09-18,566,false
476,2014-09-23,-283,false
477,2014-09-18,625,false
477,2014-09-23,-312,false
478,2014-09-18,550,false
478,2014-09-23,-275,false
479,2014-09-18,626,false
479,2014-09-23,-313,false
480,2014-09-18,587,false
480,2014-09-23,-293,false
481,2014-09-18,499,false
481,2014-09-23,-249,false
482,2014-09-18,532,false
482,2014-09-23,-266,false
483,2014-09-18,516,false
483,2014-09-23,-258,false
484,2014-09-18,616,false
484,2014-09-23,-308,false
485,2014-09-18,509,false
485,2014-09-23,-254,false
486,2014-09-18,490,false
486,2014-09-23,-245,false
487,2014-09-18,567,false
487,2014-09-23,-283,false
488,2014-09-18,494,false
488,2014-09-23,-247,false
489,2014-09-18,523,false
489,2014-09-23,-261,false
490,2014-09-18,552,false
490,2014-09-23,-276,false
491,2014-09-18,562,false
491,2014-09-23,-281,false
492,2014-09-18,548,false
492,2014-09-23,-274,false
493,2014-09-18,542,false
493,2014-09-23,-271,false
494,2014-09-18,635,false
494,2014-09-23,-317,false
495,2014-09-18,602,false
495,2014-09-23,-301,false
496,2014-09-18,606,false
496,2014-09-23,-303,false
497,2014-09-18,615,false
497,2014-09-23,-307,false
498,2014-09-18,561,false
498,2014-09-23,-280,false
499,2014-09-18,529,false
499,2014-09-23,-264,false
500,2014-09-18,589,false
500,2014-09-23,-294,false
501,2014-09-18,638,false
501,2014-09-23,-319,false
502,2014-09-18,568,false
502,2014-09-23,-284,false
503,2014-09-18,536,false
503,2014-09-23,-268,false
504,2014-09-18,536,false
504,2014-09-23,-268,false
505,2014-09-18,648,false
505,2014-09-23,-324,false
506,2014-09-18,577,false
506,2014-09-23,-288,false
507,2014-09-18,628,false
507,2014-09-23,-314,false
508,2014-09-18,605,false
508,2014-09-23,-302,false
509,2014-09-18,645,false
509,2014-09-23,-322,false
510,2014-09-18,650,false
510,2014-09-23,-325,false
511,2014-09-18,512,false
511,2014-09-23,-256,false
512,2014-09-18,533,false
512,2014-09-23,-266,false
513,2014-09-18,615,false
513,2014-09-23,-307,false
514,2014-09-18,607,false
514,2014-09-23,-303,false
515,2014-09-18,605,false
515,2014-09-23,-302,false
516,2014-09-18,635,false
516,2014-09-23,-317,false
517,2014-09-18,586,false
517,2014-09-23,-293,false
518,2014-09-18,569,false
518,2014-09-23,-284,false
519,2014-09-18,575,false
